ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
CHEMBL4285301,1.449,1039.749,20.924,16.962,16.962,14.581,10.08,10.08,7.433,7.433,5.366,5.366,3.677,3.677,0,9.185,0,11.724,0,54.12,12.133,19.317,35.251,34.149,0,401.19,0.2,-3.47,30,377.293,8465451.077,19.83,8.907,4.74,175.836,14.091,0.368,14.091,0.219,0.138,0.219,-0.268,-0.368,4.727,119.468,401.485,0,4,0,1,1,2,1,3,3,0,5,0,5,0,1,1,152,9.8,5.817,0,5.907,0,0,9.779,4.39,0,0,30.351,53.089,56.747,0,4,9.185,23.747,0,9.884,0,6.924,31.079,83.935,0,11.127,4.9,10.078,0,0,41.97,4.795,5.817,18.051,66.991,0,23.279,0,36.44,0,0,0,0,0,0,0,0,14.091,53.576,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.21
CHEMBL4129721,1.449,1039.749,20.924,16.962,16.962,14.581,10.08,10.08,7.427,7.427,5.385,5.385,3.688,3.688,0,9.185,0,11.724,0,54.12,12.133,19.317,35.251,34.149,0,401.19,0.2,-3.47,30,377.293,8465451.077,19.83,8.907,4.74,175.836,14.096,0.368,14.096,0.219,0.138,0.219,-0.26,-0.368,4.727,119.468,401.485,0,4,0,1,1,2,1,3,3,0,5,0,5,0,1,1,152,9.8,5.817,0,5.907,0,0,9.779,4.39,0,0,24.285,64.718,51.184,0,4,9.185,23.747,0,9.884,0,6.924,31.079,83.935,0,11.127,4.9,10.078,0,0,41.97,4.795,5.817,18.051,66.991,0,23.279,0,36.44,0,0,0,0,0,0,0,0,14.096,53.571,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.34
CHEMBL4280985,1.44,1001.867,20.217,16.401,16.401,14.081,9.694,9.694,7.171,7.171,5.179,5.179,3.543,3.543,0,9.901,0,11.657,0,42.993,5.687,31.581,33.882,34.149,0,388.19,0.217,-3.54,29,364.279,6440348.793,18.806,8.224,4.484,169.884,11.464,0.508,11.464,0.219,0.147,0.219,0.147,-0.508,3.417,115.066,388.471,1,6,0,1,1,2,1,3,5,1,6,0,5,0,1,1,148,19.473,5.75,0,5.907,0,0,4.795,4.984,0,0,24.285,35.392,57.25,12.015,4,9.901,23.747,0,14.451,0,6.924,31.079,72.312,0,11.437,4.9,5.687,5.75,0,51.644,4.795,0,18.051,61.186,0,17.839,0,61.6,0,0,0,0,0,0,0,0,1.859,62.141,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
CHEMBL4282398,1.408,1017.869,20.924,17.108,17.108,14.564,10.14,10.14,7.586,7.586,5.376,5.376,3.747,3.747,0,9.901,0,11.657,6.545,42.869,5.687,31.581,27.816,40.216,0,402.206,0.25,-3.54,30,376.29,9867669.712,19.762,8.862,4.892,176.249,11.477,0.508,11.477,0.219,0.148,0.219,0.148,-0.508,3.476,119.273,402.498,1,6,0,1,1,2,1,3,5,1,6,0,6,0,1,1,154,19.473,5.75,0,5.907,0,0,4.795,4.984,0,0,24.285,47.022,57.729,6.327,4,9.901,23.747,0,14.451,0,13.468,31.079,77.876,0,5.75,4.9,5.687,5.75,0,51.644,11.339,0,23.614,61.186,0,12.152,0,61.6,0,0,0,0,0,0,0,0,1.969,63.531,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06
CHEMBL4279912,1.378,996.662,20.924,17.221,17.221,14.581,10.376,10.376,7.744,7.744,5.7,5.7,3.947,3.947,0,9.185,0,11.724,0,55.711,11.251,31.45,17.033,40.216,0,403.206,0.28,-3.21,30,377.293,8465451.077,20.079,9.075,4.849,176.526,14.13,0.368,14.13,0.219,0.148,0.219,-0.209,-0.368,4.341,117.948,403.501,0,4,0,1,1,2,1,3,3,0,5,0,6,0,1,1,154,9.8,5.817,0,5.907,0,0,9.779,4.39,0,0,18.199,71.494,51.184,0,4,9.185,11.595,0,9.884,0,19.765,31.079,83.935,0,11.127,4.9,10.078,0,0,41.97,17.636,5.817,18.051,66.991,0,11.127,0,36.44,0,0,0,0,0,0,0,0,14.13,52.537,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.68
CHEMBL4289930,1.176,1189.625,25.83,20.685,22.197,17.915,12.32,13.075,9.327,10.17,6.808,7.356,4.689,5.241,5.787,4.795,0,12.011,41.974,37.43,0,31.581,21.73,34.149,37.412,544.164,0.407,-2.62,37,515.227,340805281.339,26.006,11.411,6.104,226.18,11.556,0.369,11.556,0.219,0.137,0.219,-1.073,-0.369,4.344,141.757,545.467,0,8,0,2,2,2,1,3,7,0,10,0,8,0,2,2,196,28.578,6.104,0,11.694,0,0,4.795,4.984,0,0,41.401,29.829,61.77,37.715,5,19.005,34.796,0,14.451,0,31.966,44.293,82.358,0,0,4.9,5.687,0,23.202,65.855,37.944,0,18.051,61.186,10.045,0,0,69.06,0,12.658,0,0,0,0,0,0,1.896,66.751,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
CHEMBL4283034,1.164,1138.845,24.96,20.385,21.141,17.522,12.22,12.598,9.182,9.59,6.751,7.081,4.66,4.94,5.787,4.795,0,12.011,31.388,42.993,0,19.448,39.929,34.149,25.812,510.203,0.407,-2.91,36,479.774,243363720.98,24.77,11.005,5.57,215.877,11.549,0.369,11.549,0.219,0.142,0.219,-1.007,-0.369,3.69,136.747,511.022,0,8,0,2,2,2,1,3,7,0,9,0,8,0,2,2,190,28.578,6.104,0,11.694,0,0,4.795,4.984,0,0,41.933,23.763,61.77,32.693,5,19.005,23.196,0,14.451,0,31.966,44.293,83.401,0,0,4.9,5.687,0,11.601,65.855,37.944,0,18.051,67.252,5.023,0,0,69.06,0,6.518,0,0,0,0,0,0,1.923,69.087,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84
CHEMBL4288652,1.176,1189.625,25.83,20.685,22.197,17.915,12.32,13.075,9.327,10.17,6.808,7.356,4.689,5.241,5.787,4.795,0,12.011,41.974,37.43,0,31.581,21.73,34.149,37.412,544.164,0.407,-2.62,37,515.227,340805281.339,26.006,11.411,6.104,226.18,11.556,0.369,11.556,0.219,0.137,0.219,-1.073,-0.369,4.344,141.757,545.467,0,8,0,2,2,2,1,3,7,0,10,0,8,0,2,2,196,28.578,6.104,0,11.694,0,0,4.795,4.984,0,0,41.401,29.829,61.77,37.715,5,19.005,34.796,0,14.451,0,31.966,44.293,82.358,0,0,4.9,5.687,0,23.202,65.855,37.944,0,18.051,61.186,10.045,0,0,69.06,0,12.658,0,0,0,0,0,0,1.896,66.751,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96
CHEMBL4285744,1.164,1138.845,24.96,20.385,21.141,17.522,12.22,12.598,9.182,9.59,6.751,7.081,4.66,4.94,5.787,4.795,0,12.011,31.388,42.993,0,19.448,39.929,34.149,25.812,510.203,0.407,-2.91,36,479.774,243363720.98,24.77,11.005,5.57,215.877,11.549,0.369,11.549,0.219,0.142,0.219,-1.007,-0.369,3.69,136.747,511.022,0,8,0,2,2,2,1,3,7,0,9,0,8,0,2,2,190,28.578,6.104,0,11.694,0,0,4.795,4.984,0,0,41.933,23.763,61.77,32.693,5,19.005,23.196,0,14.451,0,31.966,44.293,83.401,0,0,4.9,5.687,0,11.601,65.855,37.944,0,18.051,67.252,5.023,0,0,69.06,0,6.518,0,0,0,0,0,0,1.923,69.087,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CHEMBL75,1.218,1183.165,25.123,19.978,21.49,17.415,11.881,12.637,8.961,9.805,6.514,7.061,4.597,5.15,5.787,4.795,0,12.011,35.367,37.616,0,31.581,45.996,9.884,37.412,530.149,0.385,-2.78,36,503.216,217868883.417,24.894,10.682,5.466,219.815,11.553,0.491,11.553,0.219,0.129,0.219,-1.081,-0.491,4.206,137.596,531.44,0,8,0,2,2,2,1,3,7,0,10,0,8,0,2,2,190,28.578,18.46,0,11.694,0,0,4.795,4.984,0,0,29.268,36.398,61.77,24.502,5,19.005,34.796,0,14.451,0,25.36,44.293,76.794,0,5.75,9.637,5.687,5.75,23.202,65.855,26.6,0,12.487,61.186,10.045,0,0,69.06,0,12.656,0,0,0,0,0,0,1.892,65.258,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75
CHEMBL157101,1.218,1183.165,25.123,19.978,21.49,17.415,11.881,12.637,8.961,9.805,6.514,7.061,4.597,5.15,5.787,4.795,0,12.011,35.367,37.616,0,31.581,45.996,9.884,37.412,530.149,0.385,-2.78,36,503.216,217868883.417,24.894,10.682,5.466,219.815,11.553,0.491,11.553,0.219,0.129,0.219,-1.081,-0.491,4.206,137.596,531.44,0,8,0,2,2,2,1,3,7,0,10,0,8,0,2,2,190,28.578,18.46,0,11.694,0,0,4.795,4.984,0,0,29.268,36.398,61.77,24.502,5,19.005,34.796,0,14.451,0,25.36,44.293,76.794,0,5.75,9.637,5.687,5.75,23.202,65.855,26.6,0,12.487,61.186,10.045,0,0,69.06,0,12.656,0,0,0,0,0,0,1.892,65.258,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32
CHEMBL1766177,1.891,868.634,18.734,15.154,15.154,12.408,8.612,8.612,6.711,6.711,4.588,4.588,3.112,3.112,5.601,9.901,0,11.825,5.694,22.378,6.924,12.524,62.378,15.285,0,349.179,0.238,-2.92,26,326.25,939229.519,17.889,7.136,3.389,152.67,11.279,0.378,11.279,0.221,0.034,0.221,-1.145,-0.378,3.927,102.606,349.434,3,5,0,0,0,2,1,3,3,3,5,0,6,0,0,0,134,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,50.246,34.741,18.808,12.021,3,9.901,11.595,0,9.968,5.918,26.372,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,5.918,32.029,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,59.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92
CHEMBL1682889,2.078,871.459,17.32,13.999,13.999,11.408,7.945,7.945,6.333,6.333,4.325,4.325,3.01,3.01,5.601,9.901,0,11.825,5.694,22.023,6.924,12.524,50.246,15.285,0,323.163,0.263,-2.66,24,302.228,332402.629,16.207,6.092,2.784,140.294,11.314,0.378,11.314,0.221,0.045,0.221,-1.162,-0.378,3.413,94.676,323.396,3,5,0,0,0,2,1,3,3,3,5,0,5,0,0,0,124,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,32.047,40.453,18.808,12.021,3,9.901,22.367,0,9.968,5.918,26.372,5.317,60.18,0,0,5.317,5.687,0,0,20.982,10.396,5.918,32.029,48.922,0,10.772,0,78.01,0,0,0,0,0,0,0,0,0,55.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41
CHEMBL1766187,1.945,885.884,18.734,15.154,15.154,12.408,8.612,8.612,6.715,6.715,4.566,4.566,3.142,3.142,5.601,9.901,0,11.825,5.694,22.378,6.924,12.524,62.378,15.285,0,349.179,0.238,-2.92,26,326.25,928064.632,17.889,7.136,3.389,152.67,11.295,0.378,11.295,0.221,0.042,0.221,-1.156,-0.378,3.927,102.606,349.434,3,5,0,0,0,2,1,3,3,3,5,0,6,0,0,0,134,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,50.246,34.741,18.808,12.021,3,9.901,11.595,0,9.968,5.918,26.372,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,5.918,32.029,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,59.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58
CHEMBL1766189,1.945,888.439,18.734,15.023,15.023,12.408,8.482,8.482,6.542,6.542,4.398,4.398,2.986,2.986,5.601,9.901,0,11.825,11.512,16.821,6.924,18.591,50.246,20.269,0,350.174,0.25,-2.99,26,328.246,928064.632,17.821,7.093,3.364,151.889,11.279,0.378,11.279,0.222,0.058,0.222,-1.177,-0.378,3.322,100.401,350.422,3,6,0,0,0,1,2,3,4,3,6,0,6,0,0,0,134,15.407,11.419,0,5.907,0,0,4.795,9.968,0,0,44.179,23.614,18.684,17.715,3,9.901,11.725,0,14.952,5.918,26.372,5.317,66.246,0,11.257,5.317,5.818,0,0,25.966,10.396,5.918,32.029,54.989,0,11.257,0,90.9,0,0,0,0,0,0,0,0,0,60.583,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.58
CHEMBL1766188,1.945,885.884,18.734,15.154,15.154,12.408,8.612,8.612,6.715,6.715,4.566,4.566,3.142,3.142,5.601,9.901,0,11.825,5.694,22.378,6.924,12.524,62.378,15.285,0,349.179,0.238,-2.92,26,326.25,928064.632,17.889,7.136,3.389,152.67,11.295,0.378,11.295,0.221,0.042,0.221,-1.156,-0.378,3.927,102.606,349.434,3,5,0,0,0,2,1,3,3,3,5,0,6,0,0,0,134,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,50.246,34.741,18.808,12.021,3,9.901,11.595,0,9.968,5.918,26.372,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,5.918,32.029,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,59.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47
CHEMBL1766190,1.945,888.439,18.734,15.023,15.023,12.408,8.482,8.482,6.542,6.542,4.398,4.398,2.986,2.986,5.601,9.901,0,11.825,11.512,16.821,6.924,18.591,50.246,20.269,0,350.174,0.25,-2.99,26,328.246,928064.632,17.821,7.093,3.364,151.889,11.279,0.378,11.279,0.222,0.058,0.222,-1.177,-0.378,3.322,100.401,350.422,3,6,0,0,0,1,2,3,4,3,6,0,6,0,0,0,134,15.407,11.419,0,5.907,0,0,4.795,9.968,0,0,44.179,23.614,18.684,17.715,3,9.901,11.725,0,14.952,5.918,26.372,5.317,66.246,0,11.257,5.317,5.818,0,0,25.966,10.396,5.918,32.029,54.989,0,11.257,0,90.9,0,0,0,0,0,0,0,0,0,60.583,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.04
CHEMBL1766183,1.886,837.313,17.156,13.576,13.576,11.464,7.668,7.668,5.866,5.866,3.96,3.96,2.641,2.641,5.601,9.901,0,5.907,5.694,22.378,6.924,19.448,48.531,15.285,0,321.148,0.158,-2.92,24,302.228,368379.066,15.956,6.294,3.21,139.94,11.181,0.379,11.181,0.221,0.099,0.221,-1.156,-0.379,3.291,93.442,321.38,3,5,0,0,0,2,1,3,3,3,5,0,5,0,0,0,122,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,36.398,35.747,18.808,12.021,3,9.901,11.595,0,9.968,0,19.449,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,0,25.105,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,56.25,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42
CHEMBL1766176,1.945,885.884,18.734,15.154,15.154,12.408,8.612,8.612,6.715,6.715,4.566,4.566,3.142,3.142,5.601,9.901,0,11.825,5.694,22.378,6.924,12.524,62.378,15.285,0,349.179,0.238,-2.92,26,326.25,928064.632,17.889,7.136,3.389,152.67,11.295,0.378,11.295,0.221,0.042,0.221,-1.156,-0.378,3.927,102.606,349.434,3,5,0,0,0,2,1,3,3,3,5,0,6,0,0,0,134,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,50.246,34.741,18.808,12.021,3,9.901,11.595,0,9.968,5.918,26.372,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,5.918,32.029,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,59.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62
CHEMBL1766182,1.945,888.439,18.734,15.023,15.023,12.408,8.482,8.482,6.542,6.542,4.398,4.398,2.986,2.986,5.601,9.901,0,11.825,11.512,16.821,6.924,18.591,50.246,20.269,0,350.174,0.25,-2.99,26,328.246,928064.632,17.821,7.093,3.364,151.889,11.279,0.378,11.279,0.222,0.058,0.222,-1.177,-0.378,3.322,100.401,350.422,3,6,0,0,0,1,2,3,4,3,6,0,6,0,0,0,134,15.407,11.419,0,5.907,0,0,4.795,9.968,0,0,44.179,23.614,18.684,17.715,3,9.901,11.725,0,14.952,5.918,26.372,5.317,66.246,0,11.257,5.317,5.818,0,0,25.966,10.396,5.918,32.029,54.989,0,11.257,0,90.9,0,0,0,0,0,0,0,0,0,60.583,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.44
CHEMBL1766185,1.656,914.694,18.148,14.568,14.568,12.57,8.773,8.773,6.834,6.834,4.776,4.776,3.459,3.459,5.601,9.901,0,11.825,5.694,35.219,6.924,12.524,48.531,15.285,0,347.163,0.238,-2.92,26,326.25,1596391.057,16.543,6.424,3.017,151.664,11.357,0.378,11.357,0.221,0.092,0.221,-1.045,-0.378,3.681,100.492,347.418,3,5,1,0,1,2,1,3,3,3,5,0,6,1,0,1,132,15.407,5.601,0,5.907,0,0,4.795,4.984,0,0,36.398,47.583,18.808,12.021,4,9.901,11.595,0,9.968,5.918,25.366,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,10.396,5.918,31.023,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,58.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35
CHEMBL1766186,1.833,795.399,16.234,12.654,12.654,11.131,7.28,7.28,5.281,5.281,3.542,3.542,2.43,2.43,6.104,9.901,0,5.907,5.694,22.378,6.924,12.524,48.531,15.285,0,307.132,0.111,-2.92,23,290.217,270081.531,14.994,6.457,3.465,133.575,11.146,0.382,11.146,0.221,0.098,0.221,-0.749,-0.382,3.117,88.831,307.353,3,5,0,0,0,2,1,3,3,3,5,0,5,0,0,0,116,15.407,6.104,0,5.907,0,0,4.795,4.984,0,0,36.398,28.823,18.808,12.021,3,9.901,11.595,0,9.968,0,13.028,5.317,72.312,0,11.127,5.317,5.687,0,0,20.982,4.795,0,24.285,61.055,0,11.127,0,78.01,0,0,0,0,0,0,0,0,0,54.333,0,1,1,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11
